,Close
2022-12-02,21.07046872065102
2022-12-03,13.77130610644006
2022-12-04,20.86590462925591
2022-12-05,21.926586898644185
2022-12-06,15.580712818994336
2022-12-07,20.76862552972764
2022-12-08,20.29104359223
2022-12-09,14.285148510846884
2022-12-10,21.788936801741418
2022-12-11,22.80392263184117
2022-12-12,25.415256215876386
2022-12-13,25.269010260174515
2022-12-14,13.111653160214544
2022-12-15,15.310874800424386
2022-12-16,22.5751763360433
2022-12-17,22.568929754561044
2022-12-18,22.575238431530238
2022-12-19,30.0
2022-12-20,22.854452553465833
2022-12-21,25.677828200902994
2022-12-22,24.77000881746601
2022-12-23,23.25695625652899
2022-12-24,18.42365377679827
2022-12-25,23.794846102466337
2022-12-26,16.13587392731214
2022-12-27,18.815906966299956
2022-12-28,17.573182260854484
2022-12-29,20.409370696931614
2022-12-30,30.0
2022-12-31,10.66367403704126
2023-01-01,23.43130095187257
2023-01-02,11.93642064405174
2023-01-03,17.640340671052833
2023-01-04,25.444752984836832
2023-01-05,20.321400095477316
2023-01-06,14.611276110353469
2023-01-07,16.42348145370016
2023-01-08,23.39798874467338
2023-01-09,16.348166841414315
2023-01-10,21.082292947909874
2023-01-11,20.22785919951907
2023-01-12,16.741998261970917
2023-01-13,30.0
2023-01-14,23.169595111590056
2023-01-15,10.0
2023-01-16,20.93227157384714
2023-01-17,16.69106767615806
2023-01-18,24.26216667398112
2023-01-19,16.037396307836495
2023-01-20,19.426317792665504
2023-01-21,22.524936394902287
2023-01-22,24.328775970850607
2023-01-23,13.998517964721119
2023-01-24,18.327493820795258
2023-01-25,17.62527344419522
2023-01-26,16.73335383713144
2023-01-27,28.827271201405484
2023-01-28,22.024908554804778
2023-01-29,13.695580228324774
2023-01-30,24.58930973527388
2023-01-31,30.0
2023-02-01,25.162326302755734
2023-02-02,12.403150170229933
2023-02-03,17.578829635668743
2023-02-04,26.334555745933113
2023-02-05,16.461652671906098
2023-02-06,22.219097140731144
2023-02-07,23.873170267146683
2023-02-08,15.365347642109585
2023-02-09,19.702373219691
2023-02-10,10.0
2023-02-11,14.87806179332855
2023-02-12,18.7371592430342
2023-02-13,13.761084090175753
2023-02-14,28.162056519658176
2023-02-15,12.849293110196836
2023-02-16,17.799777566515083
2023-02-17,20.653702886430455
2023-02-18,27.206366445330577
2023-02-19,12.820689244102804
2023-02-20,25.815818760774796
2023-02-21,20.051165305097935
2023-02-22,15.092456744760245
2023-02-23,22.310517371316354
2023-02-24,20.99529847786735
2023-02-25,16.998915614206027
2023-02-26,20.349010424950094
2023-02-27,18.0734320156912
2023-02-28,20.56758672625624
2023-03-01,23.31065337260523
2023-03-02,27.93008408072676
2023-03-03,13.810922505865754
2023-03-04,30.0
2023-03-05,10.239561002387491
2023-03-06,19.241074524822082
2023-03-07,22.94158603242288
2023-03-08,21.404959338675162
2023-03-09,16.88650240089703
2023-03-10,18.959388748213623
2023-03-11,17.534995326705836
2023-03-12,17.053176215278942
2023-03-13,24.248010485105127
2023-03-14,21.785077429825236
2023-03-15,16.535452023696728
2023-03-16,24.497999377166252
2023-03-17,21.536497604383047
2023-03-18,24.0643105941948
2023-03-19,23.14814420961806
2023-03-20,15.855024945389637
2023-03-21,17.199094799015153
2023-03-22,23.736468025616308
2023-03-23,23.051851327167324
2023-03-24,19.89549203017926
2023-03-25,20.58663691654391
2023-03-26,26.388324478942124
2023-03-27,17.04214305582085
2023-03-28,22.735486905850188
2023-03-29,18.98903673783053
2023-03-30,18.9115939838639
2023-03-31,25.493884259935953
2023-04-01,24.12708174494015
2023-04-02,24.067548180003193
2023-04-03,26.527394035771646
2023-04-04,20.105019208163796
2023-04-05,23.40976485647482
2023-04-06,18.44866621703272
2023-04-07,21.62083176244221
2023-04-08,19.349284728161578
2023-04-09,20.48497982496359
2023-04-10,22.97578512718457
2023-04-11,15.908896583832638
2023-04-12,30.0
2023-04-13,14.96991309250149
2023-04-14,13.92905693606134
2023-04-15,25.790554367500338
2023-04-16,23.95831346981468
2023-04-17,23.120599085260775
2023-04-18,23.1417275463214
2023-04-19,19.938766135765427
2023-04-20,15.513728142570843
2023-04-21,20.37902279096863
2023-04-22,16.61419144243944
2023-04-23,24.875598667088756
2023-04-24,19.264713092489306
2023-04-25,15.872514016037442
2023-04-26,18.39307079173503
2023-04-27,22.064657271378124
2023-04-28,17.181377235980126
2023-04-29,15.888898022167842
2023-04-30,21.218436057459563
2023-05-01,21.224832855543614
2023-05-02,17.46528412314435
2023-05-03,17.644808471908387
2023-05-04,21.16024968678818
2023-05-05,12.75957829251338
2023-05-06,12.962681128117223
2023-05-07,16.40777889373782
2023-05-08,18.932764241440765
2023-05-09,21.55453782799002
2023-05-10,27.37678108474776
2023-05-11,24.288298116010097
2023-05-12,19.200307350182864
2023-05-13,19.904918960486555
2023-05-14,14.987353176810956
2023-05-15,19.90743432003805
2023-05-16,18.556706805399312
2023-05-17,21.613592801690448
2023-05-18,15.863845282238385
2023-05-19,22.596732571205862
2023-05-20,27.66369456501289
2023-05-21,19.456199257715713
2023-05-22,22.008558610494706
2023-05-23,23.450719958555563
2023-05-24,17.993897640570818
2023-05-25,21.120462409052084
2023-05-26,20.062962003908975
2023-05-27,20.48838049274416
2023-05-28,16.13495108072267
2023-05-29,20.122550871294713
2023-05-30,22.489991456227248
2023-05-31,27.255718038975207
2023-06-01,24.796354130426035
2023-06-02,30.0
2023-06-03,16.163262185559752
2023-06-04,24.361603183603393
2023-06-05,20.91671002869176
2023-06-06,30.0
2023-06-07,15.958508573224243
2023-06-08,15.80139078909612
2023-06-09,17.00303677277989
2023-06-10,10.0
2023-06-11,17.371224891596196
2023-06-12,16.20433669223151
2023-06-13,20.75196893238104
2023-06-14,21.708779878885796
2023-06-15,29.380854196079433
2023-06-16,24.75211919093025
2023-06-17,17.115481721687985
2023-06-18,15.50792664325821
2023-06-19,22.459595857532527
2023-06-20,13.39883396489679
2023-06-21,29.15729382927177
2023-06-22,25.897200603606436
2023-06-23,17.654121739476476
2023-06-24,11.43432735454561
2023-06-25,26.769361870827066
2023-06-26,19.42730077373691
2023-06-27,26.189081559867308
2023-06-28,12.027861706028165
2023-06-29,17.003124885231134
2023-06-30,20.026218498590914
2023-07-01,20.23490296882371
2023-07-02,17.74967264260378
2023-07-03,23.114249661737492
2023-07-04,14.661897853087028
2023-07-05,19.288102574893532
2023-07-06,20.601478158559495
2023-07-07,22.572194170293745
2023-07-08,23.558074390444446
2023-07-09,14.376789540810655
2023-07-10,12.329429146321889
2023-07-11,26.388384109492545
2023-07-12,21.661570059897958
2023-07-13,16.25756731721723
2023-07-14,27.755759877612615
2023-07-15,20.578373171464293
2023-07-16,25.896485920319133
2023-07-17,20.337592407050543
2023-07-18,30.0
2023-07-19,28.77670421221602
2023-07-20,18.75517925760463
2023-07-21,24.857854754771775
2023-07-22,23.22687974792574
2023-07-23,26.84315778766174
2023-07-24,15.175382697099478
2023-07-25,23.430257299992196
2023-07-26,25.29212243424794
2023-07-27,11.206302567884428
2023-07-28,14.083707436671125
2023-07-29,10.0
2023-07-30,18.652965827777212
2023-07-31,23.58771127897981
2023-08-01,27.511785260480142
2023-08-02,20.370473902098876
2023-08-03,28.143077727856458
2023-08-04,13.099492708925544
2023-08-05,11.483087803224226
2023-08-06,19.722261505516904
2023-08-07,21.920327244696537
2023-08-08,19.836526259529535
2023-08-09,10.0
2023-08-10,19.55439980243606
2023-08-11,13.477652497475734
2023-08-12,23.348362744150194
2023-08-13,21.832991230484243
2023-08-14,15.300601068363223
2023-08-15,17.430665413316532
2023-08-16,14.703932390555241
2023-08-17,19.68660451363414
2023-08-18,24.775711602506192
2023-08-19,15.071369768322281
2023-08-20,22.520232577589223
2023-08-21,17.348711908137798
2023-08-22,16.03563583868828
2023-08-23,19.464848200227213
2023-08-24,14.823788387903129
2023-08-25,17.23175347326409
2023-08-26,14.010610537055758
2023-08-27,29.823625664581947
2023-08-28,20.176317759858645
2023-08-29,16.50137246003707
2023-08-30,21.06989955367111
2023-08-31,19.438359751545853
2023-09-01,18.895152002333887
2023-09-02,23.070833500217127
2023-09-03,23.787538550236526
2023-09-04,17.34749426194736
2023-09-05,17.1209087967766
2023-09-06,18.62474151424178
2023-09-07,10.0
2023-09-08,12.42404468900724
2023-09-09,26.83437133722262
2023-09-10,28.224838567506417
2023-09-11,18.75481980221811
2023-09-12,22.882784815278832
2023-09-13,21.556250772717682
2023-09-14,30.0
2023-09-15,25.597874557172883
2023-09-16,19.360412042596167
2023-09-17,15.222297796997871
2023-09-18,11.967768398712138
2023-09-19,21.017318179336115
2023-09-20,16.218246273578483
2023-09-21,12.88873145201163
2023-09-22,16.767135578787368
2023-09-23,14.592259981928024
2023-09-24,28.435708175362823
2023-09-25,24.408198784747253
2023-09-26,19.960136793416915
2023-09-27,27.39972069445013
2023-09-28,20.38684153823809
2023-09-29,15.693578993358681
2023-09-30,27.615620386348287
2023-10-01,22.694550218423295
2023-10-02,14.813769228367718
2023-10-03,19.04830660958196
2023-10-04,15.621908733076213
2023-10-05,13.08600134517832
2023-10-06,24.630887737658206
2023-10-07,29.547083202350652
2023-10-08,13.007162130904295
2023-10-09,22.814846183452854
2023-10-10,16.746787154390866
2023-10-11,17.56437308117652
2023-10-12,17.038030378805654
2023-10-13,15.68004615160092
2023-10-14,20.242608139724133
2023-10-15,15.84524941794481
2023-10-16,21.352284128899193
2023-10-17,19.748809452754315
2023-10-18,18.80525976566795
2023-10-19,15.462181689792011
2023-10-20,17.116143347158335
2023-10-21,23.77695612912878
2023-10-22,22.504585938121902
2023-10-23,15.112223776007244
2023-10-24,20.49666152714613
2023-10-25,23.756935616858947
2023-10-26,11.652973594393142
2023-10-27,22.716800961899676
2023-10-28,16.686881205270765
2023-10-29,22.852993342965796
2023-10-30,16.183704217287417
2023-10-31,10.975589496677404
2023-11-01,11.862287810584187
2023-11-02,20.24042473330691
2023-11-03,21.29861250860741
2023-11-04,15.478416874477958
2023-11-05,23.19296229388687
2023-11-06,11.6923996886552
2023-11-07,19.66960100676342
2023-11-08,13.944919001187717
2023-11-09,16.740819460989204
2023-11-10,20.23699335658207
2023-11-11,15.697933173580237
2023-11-12,18.077222278850872
2023-11-13,25.0314640460722
2023-11-14,17.115540652384258
2023-11-15,24.17846056032571
2023-11-16,14.35146572671191
2023-11-17,22.649020889576413
2023-11-18,27.207843103289502
2023-11-19,10.0
2023-11-20,16.015523722647615
2023-11-21,22.8853606359027
2023-11-22,18.984773069785035
2023-11-23,21.855729366856544
2023-11-24,16.980074066420897
2023-11-25,20.4329489373645
2023-11-26,19.221613823039604
2023-11-27,25.838910308299038
2023-11-28,21.272104216506065
2023-11-29,21.68801331037601
2023-11-30,17.940615169387662
2023-12-01,17.561968879637533
2023-12-02,17.837209060901895
2023-12-03,21.972260711891483
2023-12-04,17.895077595898684
2023-12-05,21.448874284482063
2023-12-06,30.0
2023-12-07,24.355623517158463
2023-12-08,18.369882339160796
2023-12-09,26.006069610819726
2023-12-10,17.959623134892244
2023-12-11,10.0
2023-12-12,14.95956844541298
2023-12-13,10.646040394870722
2023-12-14,18.242432579793455
2023-12-15,20.092091895947757
2023-12-16,28.382186561376415
2023-12-17,21.634636868820813
2023-12-18,18.90449735595568
2023-12-19,24.147027905917447
2023-12-20,10.0
2023-12-21,21.17807279054283
2023-12-22,23.854325969434836
2023-12-23,12.607068771100792
2023-12-24,25.718770216034645
2023-12-25,21.69248203747207
2023-12-26,17.923560430495993
2023-12-27,23.163909330531425
2023-12-28,30.0
2023-12-29,20.909331275292477
2023-12-30,21.24110293150168
2023-12-31,17.70319550229878
2024-01-01,15.750778152676041
2024-01-02,24.151679082721227
2024-01-03,15.719580870455664
2024-01-04,20.357831186096963
2024-01-05,17.611712766174417
2024-01-06,22.39489912873196
2024-01-07,21.66831052643474
2024-01-08,25.187699721289498
2024-01-09,17.449918005726264
2024-01-10,18.650625323533145
2024-01-11,15.106181421088463
2024-01-12,17.778533699619445
2024-01-13,21.88650246522426
2024-01-14,23.78494308322676
2024-01-15,15.389173379111872
2024-01-16,24.3480296005283
2024-01-17,26.778189294024756
2024-01-18,22.067174516118506
2024-01-19,29.38397906279033
2024-01-20,16.131054004482134
2024-01-21,13.776726483442914
2024-01-22,11.106398755478606
2024-01-23,27.480221557445915
2024-01-24,23.27182828177029
2024-01-25,19.722076645447725
2024-01-26,21.399843131599102
2024-01-27,14.372554763508118
2024-01-28,30.0
2024-01-29,20.646105909876137
2024-01-30,20.546973973024464
2024-01-31,23.62883311949346
2024-02-01,22.405046158683565
2024-02-02,21.119420121395656
2024-02-03,16.04762772277344
2024-02-04,22.357341785679978
2024-02-05,29.41012248237517
2024-02-06,26.727100230774887
2024-02-07,27.965933133196987
2024-02-08,17.443921617844072
2024-02-09,15.051975898707095
2024-02-10,19.37106539950176
2024-02-11,20.278624561443472
2024-02-12,25.470957592354743
2024-02-13,11.537676851425903
2024-02-14,27.647751597303067
2024-02-15,19.209960507105052
2024-02-16,17.8655946502629
2024-02-17,14.93947812369916
2024-02-18,11.725716640671152
2024-02-19,24.115852919809573
2024-02-20,20.36658983594202
2024-02-21,13.55019550129473
2024-02-22,13.52460613968192
2024-02-23,18.32107650354936
2024-02-24,28.345107626446964
2024-02-25,18.702043243181976
2024-02-26,12.48428523440947
2024-02-27,18.77128467957028
2024-02-28,18.63638215126165
2024-02-29,10.0
2024-03-01,19.72852566741094
2024-03-02,18.84532734895661
2024-03-03,23.48103182406709
2024-03-04,29.244780474726724
2024-03-05,25.632825147738785
2024-03-06,18.655556547225846
2024-03-07,14.467370456291649
2024-03-08,30.0
2024-03-09,20.29609217007244
2024-03-10,20.06964645956473
2024-03-11,19.879374564449982
2024-03-12,20.990423803839278
2024-03-13,19.278197940380288
2024-03-14,17.13168996559882
2024-03-15,17.26570529379804
2024-03-16,19.836233648920008
2024-03-17,17.282876144331176
2024-03-18,16.435771086614178
2024-03-19,20.532151138459483
2024-03-20,18.725113912895726
2024-03-21,27.519964942913443
2024-03-22,10.0
2024-03-23,25.45753425961231
2024-03-24,26.230425962488145
2024-03-25,10.0
2024-03-26,18.286562029598254
2024-03-27,18.142795670021044
2024-03-28,12.962441526410894
2024-03-29,16.110916562045624
2024-03-30,14.447120772670857
2024-03-31,28.761352217118112
2024-04-01,24.678391965737305
2024-04-02,26.357775474970794
2024-04-03,23.608360320216175
2024-04-04,14.354741143913856
2024-04-05,17.37739866860113
2024-04-06,22.44687280613959
2024-04-07,13.889360955540273
2024-04-08,23.56499215086194
2024-04-09,18.798373009209325
2024-04-10,18.125895962252013
2024-04-11,23.55479984101746
2024-04-12,22.2213165574302
2024-04-13,18.1951691709046
2024-04-14,25.79664901682124
2024-04-15,14.594683362000513
2024-04-16,23.07967803472132
2024-04-17,22.96550628984192
2024-04-18,18.452267803430047
2024-04-19,21.63066511121059
2024-04-20,13.744432118073483
2024-04-21,24.620135096034506
2024-04-22,19.075489317785056
2024-04-23,17.386384897404803
2024-04-24,25.245046129184445
2024-04-25,16.478281547286205
2024-04-26,12.957693518182202
2024-04-27,12.216854132380481
2024-04-28,23.030049756728197
2024-04-29,13.597853237518585
2024-04-30,28.77397090992182
2024-05-01,10.0
2024-05-02,28.48228184145019
2024-05-03,21.05508733601309
2024-05-04,19.516434440648037
2024-05-05,17.275404565955252
2024-05-06,21.995680571760353
2024-05-07,19.81182648787576
2024-05-08,25.51650941008261
2024-05-09,20.571138243310198
2024-05-10,20.75150880730939
2024-05-11,18.18193893893072
2024-05-12,19.715271881394663
2024-05-13,21.539008844460295
2024-05-14,11.449158036716874
2024-05-15,13.259072889471435
2024-05-16,23.716320470113576
2024-05-17,20.854327190639708
2024-05-18,19.080083318236603
2024-05-19,20.092169665326967
2024-05-20,21.737908526808354
2024-05-21,17.301201598453193
2024-05-22,16.108476372988438
2024-05-23,20.979226275488408
2024-05-24,15.10813611192484
2024-05-25,22.041263778572358
2024-05-26,11.487081978810798
2024-05-27,25.145778186628217
2024-05-28,22.362987412065216
2024-05-29,21.28014867156938
2024-05-30,24.91345491972757
2024-05-31,28.32737222231288
2024-06-01,25.07185032509065
2024-06-02,10.795628843341774
2024-06-03,13.602115166321493
2024-06-04,16.875907111521606
2024-06-05,20.13045525105417
2024-06-06,22.588295102345615
2024-06-07,16.371280934232672
2024-06-08,20.93383382238539
2024-06-09,16.22308533823339
2024-06-10,16.942410985040258
2024-06-11,12.966694515758888
2024-06-12,15.383833769445479
2024-06-13,13.241576971918331
2024-06-14,15.120633735113337
2024-06-15,25.268208983039198
2024-06-16,15.253005555840286
2024-06-17,30.0
2024-06-18,22.466589504404446
2024-06-19,20.92418061847437
2024-06-20,15.708211099093933
2024-06-21,23.501549397044954
2024-06-22,17.12181086881113
2024-06-23,20.610049073226808
2024-06-24,30.0
2024-06-25,19.51970050137675
2024-06-26,25.74636663142838
2024-06-27,16.48411787437056
2024-06-28,19.82505754751519
2024-06-29,28.85400317817755
2024-06-30,16.865164711061162
2024-07-01,29.062242789984644
2024-07-02,23.538759677277376
2024-07-03,17.18766612052866
2024-07-04,23.162038695277605
2024-07-05,24.86277224813365
2024-07-06,23.10904981108598
2024-07-07,12.148876400547717
2024-07-08,16.364314120875658
2024-07-09,18.762406822242475
2024-07-10,19.62783285449977
2024-07-11,23.10336048775339
2024-07-12,20.888505004666268
2024-07-13,13.323278206449494
2024-07-14,21.900989255029817
2024-07-15,23.052928726419115
2024-07-16,22.7989522396552
2024-07-17,25.403903627773108
2024-07-18,24.16961077274452
2024-07-19,22.295900396142184
2024-07-20,19.649171442706766
2024-07-21,11.695195332420045
2024-07-22,22.14809109566293
2024-07-23,21.038438435815557
2024-07-24,21.357894185976868
2024-07-25,13.616257120898451
2024-07-26,14.594717297958688
2024-07-27,25.26576426666452
2024-07-28,19.802224230716725
2024-07-29,23.40750348686312
2024-07-30,20.141591880652296
2024-07-31,20.148780697478717
2024-08-01,24.691419029879988
2024-08-02,17.41977635891313
2024-08-03,20.480603884704916
2024-08-04,17.688623556474788
2024-08-05,17.82751886283842
2024-08-06,18.454139382656802
2024-08-07,21.110668858168562
2024-08-08,17.606256891682616
2024-08-09,26.278780627867604
2024-08-10,15.52696348890248
2024-08-11,19.065641779193204
2024-08-12,17.801344708629124
2024-08-13,27.234889421768663
2024-08-14,20.982773882557872
2024-08-15,25.159222697343175
2024-08-16,12.57219813481514
2024-08-17,21.335251329346296
2024-08-18,24.448153978117187
2024-08-19,20.41141994637712
2024-08-20,25.327401875326757
2024-08-21,17.41355774949814
2024-08-22,27.0467372009279
2024-08-23,30.0
2024-08-24,18.185807197801704
2024-08-25,17.77248739299614
2024-08-26,27.266922385588504
2024-08-27,27.897860728653562
2024-08-28,17.385699864233658
2024-08-29,17.899065914520712
2024-08-30,18.591076955697464
2024-08-31,13.277747444828615
2024-09-01,15.406740267579009
2024-09-02,14.97929616623966
2024-09-03,16.161012174479357
2024-09-04,19.826575563066093
2024-09-05,21.171073662682602
2024-09-06,27.752502464070385
2024-09-07,15.008229796306045
2024-09-08,24.921611992382918
2024-09-09,18.930055778872454
2024-09-10,19.752681451737836
2024-09-11,23.374097460833017
2024-09-12,14.386389892188507
2024-09-13,21.912048730920255
2024-09-14,20.83226104106528
2024-09-15,22.462256320040744
2024-09-16,21.44584321953909
2024-09-17,30.0
2024-09-18,16.81130007874342
2024-09-19,17.345015224990913
2024-09-20,16.88429736787618
2024-09-21,17.222614404198726
2024-09-22,16.81306436346741
2024-09-23,25.94508265553776
2024-09-24,27.102521239949276
2024-09-25,17.14626853125262
2024-09-26,15.838222134478857
2024-09-27,22.35707778193202
2024-09-28,17.238884778595143
2024-09-29,23.164659088777555
2024-09-30,21.0146151042565
2024-10-01,12.42127942501384
2024-10-02,27.73752600665031
2024-10-03,28.979388365477607
2024-10-04,16.93605654757807
2024-10-05,18.061492200320078
2024-10-06,21.429326953624525
2024-10-07,21.672283949935125
2024-10-08,23.29272136336415
2024-10-09,30.0
2024-10-10,19.11526386252975
2024-10-11,16.00851377730773
2024-10-12,13.103403859927363
2024-10-13,16.345349800290403
2024-10-14,19.834365135631014
2024-10-15,28.972789317588937
2024-10-16,17.411943504819142
2024-10-17,21.118939758194493
2024-10-18,19.91788551963624
2024-10-19,25.94196636724042
2024-10-20,30.0
2024-10-21,17.345656135398396
2024-10-22,17.55280278740889
2024-10-23,25.22080438534536
2024-10-24,23.40945744813156
2024-10-25,29.233536628680167
2024-10-26,22.91964092662982
2024-10-27,18.203539546064704
2024-10-28,22.953274153461546
2024-10-29,25.543517902914537
2024-10-30,24.102410905986822
2024-10-31,22.53637015553649
2024-11-01,25.33337344794577
2024-11-02,25.846477952228362
2024-11-03,26.910794955187637
2024-11-04,23.243549437948214
2024-11-05,19.164409598415727
2024-11-06,20.733568432166614
2024-11-07,26.032544832541785
2024-11-08,15.91532164506382
2024-11-09,21.843366544364507
2024-11-10,18.033305938363196
2024-11-11,20.143724114674086
2024-11-12,26.392259313036494
2024-11-13,20.955495340099517
2024-11-14,20.232182740780743
2024-11-15,13.200719295100404
2024-11-16,23.731267830136105
2024-11-17,23.227420905705376
2024-11-18,30.0
2024-11-19,18.461108825234998
2024-11-20,21.095751638319694
2024-11-21,21.246918418553776
2024-11-22,27.88726639881737
2024-11-23,19.523522338065238
2024-11-24,21.395107628851697
2024-11-25,23.039482548582697
2024-11-26,20.93304561578179
2024-11-27,17.767831927247357
2024-11-28,20.97044996449154
2024-11-29,25.36815874929886
2024-11-30,14.8674235029447
2024-12-01,20.66484837073438
2024-12-02,16.499395925304135
2024-12-03,25.975233144624212
2024-12-04,12.384065476081126
2024-12-05,17.205390763642058
2024-12-06,21.886059375322603
2024-12-07,27.827620146171704
2024-12-08,19.67124869463506
2024-12-09,17.22400236653401
2024-12-10,29.40578534720295
2024-12-11,12.75993049791878
2024-12-12,10.0
2024-12-13,22.20007225026666
2024-12-14,17.489728878236946
2024-12-15,14.893835914346434
2024-12-16,23.541782236496765
2024-12-17,21.219003568855996
2024-12-18,17.179606846316357
2024-12-19,13.598478006645529
2024-12-20,24.362286641400722
2024-12-21,23.251005889793305
